module,file,kind,class,name,signature,async
ClaudeDex.scripts.verify_claudedex_plus,ClaudeDex/scripts/verify_claudedex_plus.py,function,,_check_wrapper,"(expected, found_variants, file_path)",False
ClaudeDex.scripts.verify_claudedex_plus,ClaudeDex/scripts/verify_claudedex_plus.py,function,,generate_reports,"(root, expected_map, all_files_to_check=None, include_cross_file_duplicates=True)",False
ClaudeDex.scripts.verify_claudedex_plus,ClaudeDex/scripts/verify_claudedex_plus.py,function,,render_markdown,"(reports, cross_dups)",False
ClaudeDex.scripts.verify_claudedex_plus,ClaudeDex/scripts/verify_claudedex_plus.py,function,,main,(),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,class,,ExpectedItem,,False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,class,,FoundMethod,,False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,class,,FileReport,,False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_read_text,(path),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_norm,(s),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_ann_to_str,(node),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_params_from_args,(args),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_visibility_from_name,(name),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_resolve_filename_under_root,"(root, rel_path)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,parse_expectations_from_md,(md_path),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_parse_tree_block_lines,(text),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,parse_structure_md,(md_path),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,class,,_CallCollector,,False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_CallCollector,__init__,(self),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_CallCollector,visit_Call,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,class,,_AstCollector,,False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_AstCollector,__init__,(self),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_AstCollector,visit_ClassDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_AstCollector,_visit_func,"(self, node, is_async)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_AstCollector,visit_FunctionDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,method,_AstCollector,visit_AsyncFunctionDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,collect_file_symbols,(py_path),False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_compare_signature,"(expected, found_variants, file_path)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_check_visibility,"(expected, found_variants, file_path)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_check_wrapper,"(expected, found_variants, file_path)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,_enforce_interfaces,"(class_bases, methods)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,generate_reports,"(root, expected_map, all_files_to_check=None, include_cross_file_duplicates=True)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,render_markdown,"(reports, cross_dups)",False
ClaudeDex.scripts.verify_claudedex_plus2,ClaudeDex/scripts/verify_claudedex_plus2.py,function,,main,(),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,class,,ExpectedItem,,False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,class,,FoundMethod,,False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,class,,FileReport,,False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_read_text,(path),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_norm,(s),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_ann_to_str,(node),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_params_from_args,(args),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_visibility_from_name,(name),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_resolve_filename_under_root,"(root, rel_path)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_split_params_safely,(raw),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,parse_expectations_from_md,(md_path),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,parse_structure_md,(md_path),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,class,,_CallCollector,,False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_CallCollector,__init__,(self),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_CallCollector,visit_Call,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,class,,_AstCollector,,False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_AstCollector,__init__,(self),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_AstCollector,visit_ClassDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_AstCollector,_visit_func,"(self, node, is_async)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_AstCollector,visit_FunctionDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,method,_AstCollector,visit_AsyncFunctionDef,"(self, node)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,collect_file_symbols,(py_path),False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_compare_signature,"(expected, found_variants, file_path)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_enforce_interfaces,"(class_bases, methods)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,_closest,"(names, target, n=3, cutoff=0.6)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,generate_reports,"(root, expected_map, all_files_to_check=None)",False
ClaudeDex.scripts.verify_claudedex_plus3,ClaudeDex/scripts/verify_claudedex_plus3.py,function,,main,(),False
ClaudeDex.scripts.weekly_report,ClaudeDex/scripts/weekly_report.py,function,,weekly_report,(),True
ClaudeDex.scripts.withdraw_funds,ClaudeDex/scripts/withdraw_funds.py,function,,withdraw_funds,"(to_address, amount=None, confirm=False)",True
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,class,,APISecurityManager,,False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,__init__,"(self, config)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,validate_request,"(self, request_data, endpoint, method='GET')",True
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,check_rate_limit,"(self, identifier, endpoint_type='default')",True
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,generate_api_key,"(self, user_id, permissions, expires_days=365)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,revoke_api_key,"(self, api_key)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,generate_jwt_token,"(self, user_id, expires_minutes=60)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,validate_jwt_token,"(self, token)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,add_ip_whitelist,"(self, ip)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,add_ip_blacklist,"(self, ip)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_check_ip_access,"(self, ip)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_validate_api_key,"(self, api_key)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_validate_signature,"(self, request_data, signature, api_key)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_check_permissions,"(self, api_key, endpoint, method)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_load_api_keys,(self),False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_save_api_keys,(self),False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,_log_request,"(self, api_key, endpoint, success)",True
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,validate_api_key,"(self, key)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,rate_limit_check,"(self, ip)",True
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,generate_jwt,"(self, payload)",False
ClaudeDex.security.api_security,ClaudeDex/security/api_security.py,method,APISecurityManager,verify_jwt,"(self, token)",False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,class,,AuditEventType,,False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,class,,AuditSeverity,,False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,class,,AuditStatus,,False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,class,,AuditEvent,,False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,class,,AuditLogger,,False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,__init__,"(self, config)",False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,initialize,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_load_compliance_rules,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_load_risk_patterns,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_start_background_tasks,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_flush_buffer_periodically,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_cleanup_old_logs_periodically,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,log_event,"(self, event_type, severity, status, source, action, resource, details, user_id=None, session_id=None, ip_address=None, user_agent=None, correlation_id=None, parent_event_id=None, tags=None)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_calculate_risk_score,"(self, event_type, severity, source, action, details, ip_address)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_check_risk_patterns,"(self, event_type, source, details, ip_address)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_calculate_checksum,"(self, event)",False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_verify_checksum,"(self, event)",False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_check_compliance_rules,"(self, event)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_handle_compliance_violation,"(self, event, rule)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_send_immediate_alert,"(self, event)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_flush_buffer,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_get_current_log_file,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_compress_log_file,"(self, log_file)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,_cleanup_old_logs,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,search_events,"(self, start_time=None, end_time=None, event_type=None, severity=None, user_id=None, source=None, ip_address=None, correlation_id=None, limit=100)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,generate_compliance_report,"(self, start_date, end_date, report_type='security')",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,get_metrics,(self),False
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,cleanup,(self),True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,log_security_event,"(self, event)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,log_access,"(self, user, resource, action)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,log_transaction,"(self, tx_data)",True
ClaudeDex.security.audit_logger,ClaudeDex/security/audit_logger.py,method,AuditLogger,get_audit_trail,"(self, filters)",True
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,class,,EncryptionManager,,False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,__init__,"(self, config)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,_get_or_create_master_key,(self),False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,encrypt_sensitive_data,"(self, data)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,decrypt_sensitive_data,"(self, encrypted_data)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,encrypt_api_key,"(self, api_key)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,decrypt_api_key,"(self, encrypted_data)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,encrypt_wallet_key,"(self, private_key)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,decrypt_wallet_key,"(self, encrypted_data)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,rotate_encryption_key,(self),False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,_generate_key_id,"(self, key)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,secure_delete,"(self, data)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,encrypt_data,"(self, data, key)",False
ClaudeDex.security.encryption,ClaudeDex/security/encryption.py,method,EncryptionManager,decrypt_data,"(self, encrypted, key)",False
